ID,HH_ID,HH_WEIGHT,TOT_VEH,OP_VEH,VEH_NUM,VEH_ID,VEH_OWN,YEAR,MAKE,MODEL,BODY,VEH_TYPE
389,261661,130.4117074,3,3,1,26166101,1,2011,6,EQUINOX,2,2
390,261661,130.4117074,3,3,2,26166102,1,2007,6,SILVERADO,3,2
391,261661,130.4117074,3,3,3,26166103,1,2008,13,MOTORCYCLE,12,2
392,262809,80.02412236,2,2,1,26280901,1,2007,24,FIVE,14,2
393,262809,80.02412236,2,2,2,26280902,1,2012,14,CRV,2,2
394,263253,285.4319133,1,1,1,26325301,1,2012,19,WRANGLER,2,2
395,265859,125.9807802,1,1,1,26585901,1,2000,4,LASABRE,1,2
396,267490,325.904723,2,2,1,26749001,2,2011,39,CAMARY,1,2
397,267490,325.904723,2,2,2,26749002,1,2011,39,CAMARY,1,2
400,268238,302.3003829,2,2,1,26823801,1,2011,14,ACCORD,1,2
401,268238,302.3003829,2,2,2,26823802,1,2007,14,ACCORD,1,2
402,268985,63.58471467,5,5,1,26898501,1,2013,3,X3,2,2
403,268985,63.58471467,5,5,2,26898502,1,2001,14,ACCORD,1,2
404,268985,63.58471467,5,5,3,26898503,1,2003,13,ROAD KING,12,2
405,268985,63.58471467,5,5,4,26898504,1,2012,3,F650G,12,2
406,268985,63.58471467,5,5,5,26898505,1,2006,10,F150,3,2
407,273109,306.5401387,2,2,1,27310901,1,2000,3,328,1,2
408,273109,306.5401387,2,2,2,27310902,1,2009,10,EXPLORER,2,2
409,273628,1086.64255,1,1,1,27362801,1,2008,38,FORENZA,1,2
410,273647,53.65211502,2,2,1,27364701,1,2005,1,,1,2
411,273647,53.65211502,2,2,2,27364702,1,2006,6,,1,2
412,274502,210.5490837,2,2,1,27450201,1,2003,10,Escape,2,2
413,274502,210.5490837,2,2,2,27450202,1,2006,10,Explorer,2,2
414,274550,61.27437273,2,2,1,27455001,1,2001,10,EXPLORER SPORT TRACK,3,2
415,274550,61.27437273,2,2,2,27455002,1,2003,37,LEGACY,1,2
416,276059,452.5147237,1,1,1,27605901,1,2010,41,C30,6,2
417,276547,288.5431362,3,3,1,27654701,1,2010,6,,99,2
418,276547,288.5431362,3,3,2,27654702,1,2005,6,,99,2
419,276547,288.5431362,3,3,3,27654703,1,1999,25,Cougar,99,2
420,277435,312.7658348,1,1,1,27743501,1,2012,40,Jetta,7,2
421,277654,520.4852223,1,1,1,27765401,1,2011,21,SORENTO,2,2
422,279802,81.02523938,1,1,1,27980201,1,1995,22,450 SE,1,2
423,279958,58.55761558,2,2,1,27995801,1,2010,10,f 150,3,2
424,279958,58.55761558,2,2,2,27995802,1,2008,10,F150,3,2
425,280563,164.8968307,3,3,1,28056301,1,2008,3,325,4,2
426,280563,164.8968307,3,3,2,28056302,1,2012,19,rogue,2,2
427,280563,164.8968307,3,3,3,28056303,1,1992,3,318,5,2
428,281109,108.7407042,1,1,1,28110901,1,1996,29,MAXIMA,1,2
429,281228,345.5485017,1,1,1,28122801,1,2002,26,SLK230,5,2
430,281569,146.6532694,3,3,1,28156901,2,2010,39,TOYOTA COROLLA,1,2
431,281569,146.6532694,3,3,2,28156902,1,2009,39,TOYOTA COROLLA,1,2
432,281569,146.6532694,3,3,3,28156903,1,2001,32,PONTIAC GRAND PRIX,1,2
433,284599,120.7803763,1,1,1,28459901,1,2009,39,CAMRY,1,2
434,285000,576.3117764,2,1,1,28500001,1,2003,8,RAM 1500,3,2
437,286783,170.33356,1,1,1,28678301,1,2010,14,FIT,6,2
438,287513,94.85820982,1,1,1,28751301,1,2007,39,METRIX,1,2
439,287759,69.65994094,2,2,1,28775901,1,2004,14,ODYDEEY,8,2
440,287759,69.65994094,2,2,2,28775902,1,2009,39,HIGHLANDER,2,2
442,290426,443.4696248,2,2,1,29042601,1,2007,14,ODDESY,8,2
443,290426,443.4696248,2,2,2,29042602,1,1999,14,ACCORD,1,2
444,291064,107.0529241,2,2,1,29106401,1,2004,39,MATRIX,6,2
445,291064,107.0529241,2,2,2,29106402,1,2004,15,SONATA,1,2
446,294216,226.9470866,2,2,1,29421601,1,2003,14,ELEMENT,2,2
447,294216,226.9470866,2,2,2,29421602,1,2001,14,ACCORD,1,2
448,296169,141.6443853,1,1,1,29616901,1,2003,10,FOCUS,6,2
449,300173,109.8833554,3,3,1,30017301,1,2010,39,COROLLA,1,2
450,300173,109.8833554,3,3,2,30017302,1,2008,39,TUNDRA,3,2
451,300173,109.8833554,3,3,3,30017303,1,2008,22,300ES,1,2
452,300215,75.69932832,1,1,1,30021501,1,2005,1,TL,1,2
453,300232,103.6851305,1,1,1,30023201,1,2005,10,EXPLORER,2,2
454,300251,345.5485017,1,1,1,30025101,1,2007,39,CAMRY,1,2
455,300255,174.4707754,2,2,1,30025501,1,2004,10,EXPLORER,2,2
456,300255,174.4707754,2,2,2,30025502,1,2012,8,RAM,3,2
457,300263,88.33912076,2,2,1,30026301,1,1997,6,CAVALIER,4,2
458,300263,88.33912076,2,2,2,30026302,1,1996,6,CAVILIER,1,2
459,300278,241.1168903,1,1,1,30027801,1,2003,14,ACCORD,1,2
460,300305,148.1427774,1,1,1,30030501,1,1998,29,SENTRA,1,2
461,300335,83.61332724,1,1,1,30033501,1,1999,39,COROLLA,1,2
462,300360,134.9136561,3,3,1,30036001,1,2003,15,SONATA,1,2
463,300360,134.9136561,3,3,2,30036002,1,2003,15,SANTA FE,2,2
464,300360,134.9136561,3,3,3,30036003,1,2008,15,SANTA FE,2,2
465,300367,94.41268251,3,3,1,30036701,1,2011,23,MKS,1,2
466,300367,94.41268251,3,3,2,30036702,1,2004,10,ESCAPE,2,2
467,300367,94.41268251,3,3,3,30036703,1,1997,23,continintel,1,2
470,300455,71.898,2,2,1,30045501,1,2007,39,4RUNNER,2,2
471,300455,71.898,2,2,2,30045502,1,2011,14,ODYSSEY,8,2
472,300546,115.397601,2,2,1,30054601,1,2003,39,CAMRY,1,2
473,300546,115.397601,2,2,2,30054602,1,2007,39,4RUNNER,2,2
474,300581,221.092736,2,2,1,30058101,1,2003,6,MALIBU,1,2
475,300581,221.092736,2,2,2,30058102,1,2009,6,COBALT,1,2
476,300605,192.0349668,2,2,1,30060501,2,2012,10,FUSION,1,2
477,300605,192.0349668,2,2,2,30060502,1,2000,4,la sabre,1,2
478,300748,70.81154586,2,1,1,30074801,1,2009,14,ACCORD,1,2
479,300802,287.4052007,2,2,1,30080201,2,2011,10,FIESTA,1,2
480,300802,287.4052007,2,2,2,30080202,1,2007,1,INTEGRA,4,2
481,300809,60.30421991,2,2,1,30080901,1,2003,39,AVALON,1,2
482,300809,60.30421991,2,2,2,30080902,1,2010,25,MILAN,1,2
483,300858,607.2773233,3,3,1,30085801,1,2010,40,JETTA,1,2
484,300858,607.2773233,3,3,2,30085802,1,1997,41,850,7,2
485,300858,607.2773233,3,3,3,30085803,1,1996,5,DEVILLE,1,2
486,300892,254.7502371,1,1,1,30089201,1,2005,39,CAMRY,1,2
487,300974,115.4212452,1,1,1,30097401,1,2010,8,CARAVAN,8,2
488,300984,145.1472547,1,1,1,30098401,1,2008,14,ACCENT,1,2
489,300992,110.4828089,3,2,1,30099201,1,2004,6,AVALANCHE,2,2
490,300992,110.4828089,3,2,2,30099202,1,2002,6,ESCALADE,2,2
491,301095,140.9868646,2,2,1,30109501,1,2008,39,PRIUS,97,1
492,301095,140.9868646,2,2,2,30109502,1,2008,39,YARIS,6,2
493,301101,121.6416772,1,1,1,30110101,1,1989,31,VOYAGER,9,2
494,301140,124.9184848,2,2,1,30114001,1,2010,22,DS350,1,2
495,301140,124.9184848,2,2,2,30114002,1,2004,22,DS330,1,2
496,301340,170.5192924,2,2,1,30134001,1,2010,39,ACCORD,1,2
497,301340,170.5192924,2,2,2,30134002,1,2001,40,CABRIO,5,2
498,301411,69.5414303,2,2,1,30141101,1,2007,39,FJ CRUISER,2,2
499,301411,69.5414303,2,2,2,30141102,1,2004,39,COROLLA,1,2
500,301462,147.5202345,4,3,1,30146201,1,1999,39,4RUNNER,2,2
501,301462,147.5202345,4,3,2,30146202,1,2003,29,ALTIMA,1,2
502,301462,147.5202345,4,3,3,30146203,1,1992,19,WRANGLER,2,2
503,301499,97.94860525,2,2,1,30149901,1,2008,26,240,1,2
504,301499,97.94860525,2,2,2,30149902,1,2008,5,STS,1,2
505,301557,172.8945179,1,1,1,30155701,1,2012,39,,6,2
506,301607,82.18907557,3,2,1,30160701,1,2005,10,F150,3,2
507,301607,82.18907557,3,2,2,30160702,1,2005,10,RANGER,3,2
508,301873,168.3490108,2,2,1,30187301,1,2008,39,PRIUS,1,1
509,301873,168.3490108,2,2,2,30187302,1,2010,39,PRIUS,1,1
510,301936,106.969976,2,2,1,30193601,1,2012,10,FOCUS,6,2
511,301936,106.969976,2,2,2,30193602,1,2001,37,FORESTER,6,2
512,301942,323.6328417,1,1,1,30194201,1,2000,32,GRAND PRIX,1,2
513,302029,274.1580544,2,2,1,30202901,1,2005,39,SIENNA,8,2
514,302029,274.1580544,2,2,2,30202902,1,2000,14,CIVIC,1,2
515,302190,139.7270184,1,1,1,30219001,1,9998,101,Don't Know,1,2
516,302222,247.6547545,1,1,1,30222201,1,2005,14,CIVIC,1,2
517,302264,204.5770956,2,2,1,30226401,1,1995,10,,3,2
518,302264,204.5770956,2,2,2,30226402,1,2009,10,ford flex,2,2
519,302324,126.0701419,1,1,1,30232401,1,2001,4,LE SABRE,1,2
520,302399,98.67770224,2,2,1,30239901,1,2012,37,OUTBACK,2,2
521,302399,98.67770224,2,2,2,30239902,1,2012,26,GLK350,2,2
522,302402,128.6225065,1,1,1,30240201,1,2007,39,CAMRY,1,2
523,302432,187.9969916,2,2,1,30243201,1,2003,39,RAV 4,2,2
524,302432,187.9969916,2,2,2,30243202,1,2006,19,LIBERTY,2,2
525,302487,90.35209581,1,1,1,30248701,1,2000,7,concord,1,2
526,302569,205.7935398,2,2,1,30256901,4,2006,7,TOWN AND COUNTRY,8,2
527,302569,205.7935398,2,2,2,30256902,1,2006,6,IMPALA,1,2
528,302580,232.8204927,2,1,1,30258001,1,2010,39,PRIUS,1,1
529,302591,72.59781849,3,3,1,30259101,1,2010,26,GLK350,2,2
530,302591,72.59781849,3,3,2,30259102,1,2011,29,MURANO,2,2
531,302591,72.59781849,3,3,3,30259103,1,1999,10,MUSTANG,5,2
532,302622,166.9052715,1,1,1,30262201,1,2008,22,ES350,1,2
533,302668,156.7412397,2,2,1,30266801,1,2007,14,ACCORD,1,2
534,302668,156.7412397,2,2,2,30266802,2,2012,10,ESCAPE,2,2
535,302764,105.7562182,1,1,1,30276401,1,2012,14,ACCORD,1,2
536,302794,241.1168903,1,1,1,30279401,1,1997,6,CAVALIER,4,2
537,302880,43.12272041,2,2,1,30288001,1,2002,39,CAMRY,1,2
538,302880,43.12272041,2,2,2,30288002,1,2003,39,CAMRY,1,2
539,302882,185.5243675,2,2,1,30288201,1,2004,25,SABLE,1,2
540,302882,185.5243675,2,2,2,30288202,1,2010,39,MATRIX,6,2
541,302924,104.3068566,4,2,1,30292401,1,2011,29,VERSA,14,2
542,302924,104.3068566,4,2,2,30292402,1,2004,39,COROLLA,1,2
543,302984,125.8931047,1,1,1,30298401,1,2006,14,SONATA,1,2
544,302993,113.6965277,3,3,1,30299301,1,2009,7,300,1,2
545,302993,113.6965277,3,3,2,30299302,1,2007,32,SOLSTICE,11,2
546,302993,113.6965277,3,3,3,30299303,1,2006,40,JETTA,1,2
547,303023,113.6343112,2,2,1,30302301,1,2007,14,ODYSSEY,9,2
548,303023,113.6343112,2,2,2,30302302,1,2005,25,SABLE,1,2
549,303024,568.8422723,1,1,1,30302401,1,2005,15,SONATA,1,2
550,303032,49.38478971,2,2,1,30303201,1,2001,41,V70,7,2
551,303032,49.38478971,2,2,2,30303202,1,2001,41,S40,1,2
552,303076,131.3280348,1,1,1,30307601,1,2008,10,FUSION,1,2
553,303099,86.14390213,1,1,1,30309901,1,1997,14,CRV,2,2
554,303138,41.2074292,2,2,1,30313801,1,2000,8,1500,3,2
555,303138,41.2074292,2,2,2,30313802,1,2011,10,3500,3,3
556,303234,121.1445908,1,1,1,30323401,1,2007,29,SENTRA,1,2
557,303239,57.44125999,2,2,1,30323901,1,2008,32,GRAND PRIX,1,2
558,303239,57.44125999,2,2,2,30323902,1,2008,5,DTS,1,2
559,303249,214.4659929,3,2,1,30324901,2,2012,29,ULTIMA,1,2
560,303249,214.4659929,3,2,2,30324902,1,2008,29,QUEST,8,2
561,303267,186.5502668,2,2,1,30326701,1,1997,39,COROLLA,1,2
562,303267,186.5502668,2,2,2,30326702,1,2010,39,CAMRY,1,2
563,303293,126.7273401,2,2,1,30329301,1,2011,29,SENTRA,1,2
564,303293,126.7273401,2,2,2,30329302,1,2012,14,FIT,1,2
565,303401,119.4780569,2,2,1,30340101,1,2002,6,TRACKER,2,2
566,303401,119.4780569,2,2,2,30340102,1,2011,39,RAV 4,2,2
567,303420,108.9737411,2,2,1,30342001,1,2003,15,SANTA FE,2,2
568,303420,108.9737411,2,2,2,30342002,1,2001,3,Z3,5,2
569,303529,455.1830234,2,2,1,30352901,1,2007,39,CAMRY,1,2
570,303529,455.1830234,2,2,2,30352902,2,2011,40,JETTA TDI,7,2
571,303568,122.5032864,1,1,1,30356801,1,1998,19,WRANGLER,2,2
572,303660,616.3383485,1,1,1,30366001,99,2009,29,ALTIMA,1,2
573,303691,285.3387436,1,1,1,30369101,1,2005,39,HIGHLANDER,2,2
574,303701,152.5967865,5,5,1,30370101,1,2011,14,CR-Z,4,1
575,303701,152.5967865,5,5,2,30370102,1,2006,16,FX35,2,2
576,303701,152.5967865,5,5,3,30370103,1,2013,29,ALTIMA,1,2
577,303701,152.5967865,5,5,4,30370104,1,2011,14,ACCORD,4,2
578,303701,152.5967865,5,5,5,30370105,1,1997,10,EXPEDITION,2,2
579,303816,130.1703143,2,2,1,30381601,1,2002,16,I35,1,2
580,303816,130.1703143,2,2,2,30381602,1,2004,6,TRAILBLAZER,2,2
581,303888,132.7335542,2,1,1,30388801,1,2009,39,CAMRY,1,2
582,303971,79.27966319,2,2,1,30397101,1,2005,3,325I,1,2
583,303971,79.27966319,2,2,2,30397102,1,2001,10,EXPLORER,2,2
584,304006,193.9622863,2,2,1,30400601,1,1999,39,SIENNA,8,2
585,304006,193.9622863,2,2,2,30400602,1,2005,37,FORESTER,2,2
586,304178,250.5806546,1,1,1,30417801,4,2010,12,SIARA WORK VAN,9,2
587,304186,110.3050526,1,1,1,30418601,2,2013,5,SRX,1,2
588,304282,93.80397774,1,1,1,30428201,1,1996,19,GRAND CHEROKEE LAREDO,2,2
589,304313,186.2368566,2,2,1,30431301,1,1998,31,VOYAGER,8,2
590,304313,186.2368566,2,2,2,30431302,1,1990,6,SILVERADO,3,2
591,304315,83.43311948,2,2,1,30431501,1,2009,14,FIT,6,2
592,304315,83.43311948,2,2,2,30431502,1,2011,14,FIT,6,2
595,304487,119.4780569,2,2,1,30448701,1,2008,28,GALANT,1,2
596,304487,119.4780569,2,2,2,30448702,1,2002,8,DURANGO,1,2
597,304564,119.2137871,1,1,1,30456401,1,2004,14,ELEMENT,2,2
598,304587,144.5972925,3,2,1,30458701,1,2005,6,IMPALA,1,2
599,304587,144.5972925,3,2,2,30458702,4,2009,32,G6,1,2
600,304604,119.5137412,3,3,1,30460401,1,2007,6,AVALANCHE,3,2
601,304604,119.5137412,3,3,2,30460402,1,2009,6,AVEO,1,2
602,304604,119.5137412,3,3,3,30460403,1,1995,6,S-10,3,2
603,304719,120.4362107,1,1,1,30471901,2,2012,6,CRUZE,1,2
604,304752,786.5374973,1,1,1,30475201,1,1998,6,MONTE CARLO,4,2
605,304759,147.1756094,2,2,1,30475901,1,2007,15,SANTA FE,2,2
606,304759,147.1756094,2,2,2,30475902,1,2006,10,FOCUS,1,2
612,304935,97.34688475,1,1,1,30493501,1,2008,6,AVEO,1,2
613,304936,106.2547687,1,1,1,30493601,1,2004,14,ACCORD,1,2
614,304963,567.6245934,1,1,1,30496301,1,1993,41,,7,2
615,305062,78.8025846,2,2,1,30506201,1,2000,10,EXPLORER,2,2
616,305062,78.8025846,2,2,2,30506202,1,2008,16,M35,1,2
617,305277,102.4558257,2,2,1,30527701,1,2003,4,CENTURY,1,2
618,305277,102.4558257,2,2,2,30527702,1,2008,4,LUCERNE,1,2
619,305378,106.9834472,1,1,1,30537801,1,2007,36,AURA,1,2
620,305389,174.76987,2,1,1,30538901,1,2000,25,SABLE,1,2
621,305428,344.4360958,2,2,1,30542801,1,2007,14,CRV,2,2
622,305428,344.4360958,2,2,2,30542802,1,1998,37,FORESTER,7,2
623,305456,219.6420611,2,2,1,30545601,1,2004,12,ENVOY,2,2
624,305456,219.6420611,2,2,2,30545602,1,2005,27,COOPER CONVERTIBLE,5,2
625,305457,90.41579678,1,1,1,30545701,1,2003,4,CENTURY,1,2
626,305469,96.45733315,3,3,1,30546901,1,2011,14,CRV,2,2
627,305469,96.45733315,3,3,2,30546902,1,2006,29,PATHFINDER,2,2
628,305469,96.45733315,3,3,3,30546903,1,2012,29,ROGUE,2,2
629,305517,210.756919,3,3,1,30551701,1,2011,29,ARMADA,2,2
630,305517,210.756919,3,3,2,30551702,1,2011,8,CHALLENGER,4,2
631,305517,210.756919,3,3,3,30551703,1,1999,24,PROTEGE,1,2
632,305519,194.4581752,2,2,1,30551901,1,2004,10,ESCAPE,2,2
633,305519,194.4581752,2,2,2,30551902,1,2011,10,F250,3,2
634,305554,68.74117461,1,1,1,30555401,1,2009,25,MARINER,98,2
635,305649,130.1573975,2,2,1,30564901,1,2009,1,TSX,1,2
636,305649,130.1573975,2,2,2,30564902,2,2010,16,G37X,1,2
637,305670,192.0349668,2,2,1,30567001,1,2012,37,LEGACY,1,2
638,305670,192.0349668,2,2,2,30567002,1,2007,22,GX470,2,2
639,305679,86.14891168,2,2,1,30567901,1,2008,14,CRV,2,2
640,305679,86.14891168,2,2,2,30567902,1,2003,19,LIBERTY,2,2
641,305781,70.66197129,3,3,1,30578101,1,2002,6,AVALANCHE,3,2
642,305781,70.66197129,3,3,2,30578102,1,2003,5,CTX,1,2
643,305781,70.66197129,3,3,3,30578103,1,2009,5,XRS,2,2
644,305811,150.1283616,1,1,1,30581101,1,2005,14,ACCORD,1,2
645,305872,70.37128068,2,2,1,30587201,1,2011,40,JETTA TDI,7,3
646,305872,70.37128068,2,2,2,30587202,1,2006,1,TL,1,2
647,305874,379.9249037,3,3,1,30587401,1,2009,24,5,7,2
648,305874,379.9249037,3,3,2,30587402,1,2011,29,SENTRA,1,2
649,305874,379.9249037,3,3,3,30587403,1,2000,14,CRV,2,2
650,305949,187.1299238,1,1,1,30594901,1,2002,7,PT CRUISER,97,2
651,306012,144.0069999,1,1,1,30601201,1,2003,28,ECLIPSE,1,2
652,306025,199.7521219,2,2,1,30602501,1,2001,14,PASSPORT,2,2
653,306025,199.7521219,2,2,2,30602502,1,2000,29,XTERRA,2,2
654,306043,491.6709951,2,2,1,30604301,1,2009,15,SONATA,1,2
655,306043,491.6709951,2,2,2,30604302,1,2002,28,GALANT,1,2
656,306238,178.0493938,3,2,1,30623801,1,1999,10,CROWN VICTORIA,1,2
657,306238,178.0493938,3,2,2,30623802,1,1996,10,TAURUS,1,2
658,306266,256.2227041,2,2,1,30626601,1,2003,41,CROSSCOUNTRY,97,2
659,306266,256.2227041,2,2,2,30626602,1,2008,41,S 80,7,2
660,306345,59.91457802,2,2,1,30634501,1,2005,14,ACCORD,1,2
661,306345,59.91457802,2,2,2,30634502,1,2007,39,4RUNNER,2,2
662,306365,255.3208891,2,2,1,30636501,1,1992,19,CHEROKEE LAREDO,7,2
663,306365,255.3208891,2,2,2,30636502,1,2010,15,ELANTRA,1,2
664,306388,119.2137871,1,1,1,30638801,1,2005,39,PRIUS,6,1
665,306395,215.1016209,1,1,1,30639501,1,2003,10,F150,3,2
666,306397,69.93478627,2,2,1,30639701,1,2007,6,IMPALA,1,2
667,306397,69.93478627,2,2,2,30639702,1,2005,8,RAM 1500,3,2
668,306509,74.86266912,3,3,1,30650901,1,2009,41,S80,1,2
669,306509,74.86266912,3,3,2,30650902,1,2006,39,PRIUS,1,1
670,306509,74.86266912,3,3,3,30650903,1,2004,40,BEETLE,6,2
671,306532,304.5904482,2,2,1,30653201,1,2009,10,FOCUS,1,2
672,306532,304.5904482,2,2,2,30653202,2,2011,28,OUTLANDER SPORT,2,2
673,306563,188.9807288,1,1,1,30656301,1,2002,19,LIBERTY,2,2
674,306611,142.5019457,1,1,1,30661101,1,2011,10,FUSION,1,2
675,306839,189.8610571,5,3,1,30683901,2,2011,14,ACCORD,1,2
676,306839,189.8610571,5,3,2,30683902,3,2010,98,,1,2
677,306839,189.8610571,5,3,3,30683903,1,1994,1,INTEGRA,6,2
678,306863,107.7139144,2,2,1,30686301,1,1999,10,TAURUS,1,2
679,306863,107.7139144,2,2,2,30686302,1,2011,39,CAMRY,1,2
680,306902,128.1914926,1,1,1,30690201,1,2003,39,COROLLA,1,2
681,306909,41.33265891,1,1,1,30690901,1,2006,15,SONATA,1,2
682,306952,108.3605483,2,1,1,30695201,1,2001,1,MDX,2,2
683,307005,283.1759128,2,2,1,30700501,1,2011,8,NITRO,2,2
684,307005,283.1759128,2,2,2,30700502,1,2004,5,CTS,1,2
685,307007,378.820452,1,1,1,30700701,1,2006,29,SENTRA,1,2
686,307050,120.842429,1,1,1,30705001,1,1999,39,COROLLA,1,2
687,307120,100.2209082,4,4,1,30712001,1,1991,14,ACCORD,1,2
688,307120,100.2209082,4,4,2,30712002,1,2009,14,CRV,2,2
689,307120,100.2209082,4,4,3,30712003,1,2002,10,F250,3,3
690,307120,100.2209082,4,4,4,30712004,1,9998,13,,12,2
694,307526,151.0401713,1,1,1,30752601,1,2002,39,RAV 4,2,2
695,307607,164.0964778,5,5,1,30760701,1,2010,15,GENESIS,1,2
696,307607,164.0964778,5,5,2,30760702,1,2010,29,ALTIMA,4,2
697,307607,164.0964778,5,5,3,30760703,1,2005,29,ALTIMA,1,2
698,307607,164.0964778,5,5,4,30760704,1,2001,10,ESCAPE,2,2
699,307607,164.0964778,5,5,5,30760705,1,1963,97,AVANTI,4,2
700,307738,127.280228,1,1,1,30773801,1,2002,7,PT CRUISER,6,2
701,307748,83.9157326,1,1,1,30774801,1,2005,39,CAMRY,1,2
702,307765,127.280228,1,1,1,30776501,1,2009,15,ELANTRA,1,2
703,307813,224.0594215,2,2,1,30781301,1,2012,14,PILOT,2,2
704,307813,224.0594215,2,2,2,30781302,1,2008,39,YARIS,1,2
705,307839,73.72536165,3,2,1,30783901,1,2009,29,ROGUE,2,2
706,307839,73.72536165,3,2,2,30783902,1,2008,39,CAMRY,1,2
707,307846,260.0900665,2,2,1,30784601,1,2002,39,CAMRY,1,2
708,307846,260.0900665,2,2,2,30784602,1,2006,14,ODYSSEY,8,2
709,307882,216.2016875,4,4,1,30788201,2,2011,14,ACCORD,1,2
710,307882,216.2016875,4,4,2,30788202,1,2006,14,ACCORD,1,2
711,307882,216.2016875,4,4,3,30788203,1,2001,14,CRV,11,2
712,307882,216.2016875,4,4,4,30788204,1,2000,15,ELANTRA,1,2
713,307972,328.3905816,7,2,1,30797201,1,2011,21,SORENTO,2,2
714,307972,328.3905816,7,2,2,30797202,1,2007,39,TUNDRA,3,2
715,308059,183.5482819,1,1,1,30805901,1,2007,7,TOWN AND COUNTRY,8,2
716,308218,235.7678493,2,1,1,30821801,1,2012,14,CRV,2,2
717,308263,103.8892515,2,2,1,30826301,1,2003,12,SIERRA,3,2
718,308263,103.8892515,2,2,2,30826302,1,2010,6,TAHOE,2,2
719,308277,194.7550192,2,2,1,30827701,1,2009,6,COBALT,1,2
720,308277,194.7550192,2,2,2,30827702,1,2004,39,CAMRY,1,2
721,308302,184.0851854,2,2,1,30830201,1,2005,1,MDX,2,2
722,308302,184.0851854,2,2,2,30830202,1,2012,1,RL,1,2
723,308392,165.5454327,2,2,1,30839201,1,2012,14,CRV,2,2
724,308392,165.5454327,2,2,2,30839202,1,1999,36,SL1,1,2
725,308510,212.1429373,4,3,1,30851001,1,2003,8,DURANGO,2,2
726,308510,212.1429373,4,3,2,30851002,1,2000,21,SPORTAGE,2,2
727,308510,212.1429373,4,3,3,30851003,1,2002,10,EXPLORER,2,2
728,308520,165.1111195,2,2,1,30852001,1,2008,39,CAMRY,1,2
729,308520,165.1111195,2,2,2,30852002,1,2006,39,SIENNA,8,2
730,308575,175.6427398,2,2,1,30857501,1,2005,1,TSX,1,2
731,308575,175.6427398,2,2,2,30857502,1,2009,14,ODYSSEY,8,2
732,308585,235.4105292,5,4,1,30858501,1,2010,10,F100,3,2
733,308585,235.4105292,5,4,2,30858502,1,2004,19,LIBERTY,98,2
734,308585,235.4105292,5,4,3,30858503,1,1995,10,MUSTANG,4,2
735,308585,235.4105292,5,4,4,30858504,1,2008,13,FATBOY,12,2
736,308664,168.2592123,2,2,1,30866401,1,1999,31,BREEZE,1,2
737,308664,168.2592123,2,2,2,30866402,1,2004,8,DURANGO,2,2
738,308751,187.3538399,2,2,1,30875101,1,2005,4,BONNEVILLE,2,2
739,308751,187.3538399,2,2,2,30875102,1,2008,12,SIERRA,3,2
740,308837,413.8609169,2,2,1,30883701,1,2000,29,PATHFINDER,2,2
741,308837,413.8609169,2,2,2,30883702,1,2011,37,OUTBACK,2,2
742,308866,98.78021189,2,2,1,30886601,1,1997,39,CELICA,4,2
743,308866,98.78021189,2,2,2,30886602,1,2012,6,SONIC,4,2
744,308874,274.1580544,2,2,1,30887401,1,2004,14,ODYSSEY,8,2
745,308874,274.1580544,2,2,2,30887402,1,2002,14,CIVIC,1,2
746,308956,119.2137871,1,1,1,30895601,1,2004,15,SANTA FE,2,2
747,308997,71.37779804,2,2,1,30899701,1,2010,22,450H,2,1
748,308997,71.37779804,2,2,2,30899702,1,2010,22,RX450H,1,2
749,309045,260.7071123,1,1,1,30904501,1,2009,39,TACOMA,3,2
750,309074,73.72536165,3,3,1,30907401,1,2008,39,TACOMA,3,2
751,309074,73.72536165,3,3,2,30907402,1,2012,29,ALTIMA,1,2
752,309074,73.72536165,3,3,3,30907403,1,2002,10,F350,3,3
753,309093,93.46014657,2,2,1,30909301,1,2011,23,MKS,1,2
754,309093,93.46014657,2,2,2,30909302,1,2009,22,ES350,1,2
755,309116,89.35513775,1,1,1,30911601,1,2006,31,,2,2
756,309140,63.12223731,1,1,1,30914001,1,2008,16,G35,1,2
757,309184,91.24511492,3,3,1,30918401,1,2006,40,PASSAT,1,2
758,309184,91.24511492,3,3,2,30918402,1,1996,11,,2,2
759,309184,91.24511492,3,3,3,30918403,1,1996,10,JIMMY,9,2
760,309196,349.6541115,2,2,1,30919601,1,2004,24,RX8,4,2
761,309196,349.6541115,2,2,2,30919602,1,2008,24,3,1,2
762,309204,70.52986774,2,2,1,30920401,1,2003,14,ACCORD,4,2
763,309204,70.52986774,2,2,2,30920402,1,2008,1,RL,1,2
764,309326,274.1580544,2,2,1,30932601,1,2006,39,HIGHLANDER,2,1
765,309326,274.1580544,2,2,2,30932602,1,2004,39,PRIUS,1,1
766,309418,312.3961842,1,1,1,30941801,1,2011,40,GOLF TDI,6,3
767,309497,66.89625544,1,1,1,30949701,1,2003,29,XTERRA,2,2
768,309573,142.0235017,2,2,1,30957301,1,2007,14,CRV,2,2
769,309573,142.0235017,2,2,2,30957302,1,2008,10,FOCUS,1,2
770,309656,78.06843569,2,2,1,30965601,1,2010,26,GL550,2,2
771,309656,78.06843569,2,2,2,30965602,1,2009,26,ML550,2,2
772,309683,101.930116,1,1,1,30968301,1,2007,14,ODYSSEY,8,2
773,309725,262.7601217,3,3,1,30972501,1,2006,14,ODYSSEY,8,2
