ID,HH_ID,PERSON_NUM,PERSON_ID,HH_WEIGHT,P_WEIGHT,P_TOT_TRIPS,P_MO_TRIPS,P_NM_TRIPS,GPS_Factor,F_P_TOT_TRIPS,F_P_MO_TRIPS,F_P_NM_TRIPS,GEND,AGECAT,RACE,EDUCA,RELAT,LIC,EMPLY,WK_STAT,SEMPLY,JOBS,WK_LOC,W_GEO_ACC,W_STATE,W_REGION,W_COUNTY,W_CPA,W_MCD,W_TRACT,W_TAZ,HOURS,OCCUP,WK_MODE,WK_MODETMS,ARRV_WRK,ARRV_TMS,LV_WRK,LV_TMS,TCOMM,PARK_SUB,PARK_SUB_AMT,TRAN_SUB,TRAN_SUB_AMT,WDAY_1,WDAY_2,WDAY_3,WDAY_4,WDAY_5,WDAY_6,WDAY_7,STUDE,SCHOL,S_HOME,S_ONLN,S_GEO_ACC,S_STATE,S_REGION,S_COUNTY,S_CPA,S_MCD,S_TRACT,S_TAZ,PRESCH_1,PRESCH_2,PRESCH_3,T_TRIP,PAY_TYPE1,PAY_TYPE2,PAY_TYPE3,TAP
99,104316,1,10431601,114.8153079,85.27867211,2,2,0,1.17,2.34,2.34,0,1,9,988,6,0,1,1,,2,1,1,1,42,1,42101,101_102,4210160000,42101980900,2005,40,25,1,10,5,7,3,7,0,3,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
100,104647,1,10464701,92.11534737,89.11264372,2,2,0,1.12,2.24,2.24,0,1,9,988,3,0,1,2,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
101,104647,2,10464702,92.11534737,89.21418953,0,0,0,1.12,0,0,0,2,9,988,3,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
102,104656,1,10465601,262.6365745,105.8180895,5,5,0,1.17,5.85,5.85,0,1,8,988,6,0,1,1,,1,1,1,1,34,1,34021,021_602,3402129310,34021002500,18216,52,21,1,10,9,,9,,4,3,,2,,2,3,4,5,6,7,,3,,,,,,,,,,,,,,,0,,,,
103,104899,1,10489901,87.02173021,90.73304877,3,3,0,1.17,3.51,3.51,0,1,11,988,6,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
104,104900,1,10490001,133.5264186,182.544399,6,0,6,1.12,6.72,0,6.72,1,8,988,5,0,1,1,,2,1,1,1,34,1,34021,021_601,3402174000,34021001000,18010,35,13,4,9,7,10,5,10,0,3,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,10,4,,,
105,104900,2,10490002,133.5264186,240.9900012,8,2,6,1.12,8.96,2.24,6.72,2,8,988,5,1,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
106,104900,3,10490003,133.5264186,121.1637398,7,2,5,1.12,7.84,2.24,5.6,2,5,988,2,2,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
107,104915,1,10491501,459.9384839,198.3783906,7,7,0,1.12,7.84,7.84,0,2,8,988,5,0,1,1,,2,1,1,1,34,1,34021,021_604,3402180240,34021003302,18629,60,31,1,10,6,10,7,10,0,3,,8,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
108,104915,2,10491502,459.9384839,183.1946915,2,2,0,1.12,2.24,2.24,0,1,2,988,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,,6,34,1,34021,021_602,3402129310,34021003002,18224,,,,0,,,,
109,105152,1,10515201,121.331263,89.36905947,5,5,0,1.12,5.6,5.6,0,2,9,988,6,0,1,1,,2,1,1,1,34,1,34021,021_605,3402122185,34021003601,18807,35,11,1,10,6,7,5,8,0,3,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
110,105152,2,10515202,121.331263,155.4548656,3,3,0,1.12,3.36,3.36,0,2,4,988,2,2,1,1,,2,2,1,1,34,1,34021,021_604,3402160900,34021004204,18602,35,39,1,10,5,9,5,7,0,3,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
111,105196,1,10519601,185.5987464,91.43674763,1,1,0,1.17,1.17,1.17,0,2,11,988,4,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
112,105196,2,10519602,185.5987464,91.4399429,0,0,0,1.17,0,0,0,1,11,988,5,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
113,105258,1,10525801,100.7127888,89.18756439,5,5,0,1.13,5.65,5.65,0,2,9,988,6,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
114,105258,2,10525802,100.7127888,89.09512127,5,5,0,1.13,5.65,5.65,0,1,9,988,6,1,1,1,,2,1,1,1,34,3,34027,,3402729700,34027044200,,60,23,1,10,8,8,8,9,2,3,,8,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
117,105567,1,10556701,356.5375288,854.7058144,8,8,0,1.12,8.96,8.96,0,2,6,988,6,0,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
118,105567,2,10556702,356.5375288,3452.859457,3,3,0,1.12,3.36,3.36,0,1,6,988,3,1,1,1,,2,1,3,1,42,1,42091,091_411,4209179008,42091201408,12021,60,53,1,10,6,10,8,10,0,3,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
119,105567,3,10556703,356.5375288,1038.513193,5,5,0,1.12,5.6,5.6,0,2,1,988,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,,6,42,1,42101,101_116,4210160000,42101036202,3613,,,,0,,,,
120,105567,4,10556704,356.5375288,2330.993985,6,6,0,1.12,6.72,6.72,0,1,1,988,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
121,105567,5,10556705,356.5375288,1038.513193,6,6,0,1.12,6.72,6.72,0,2,1,988,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
122,105666,1,10566601,100.7151816,82.65917922,1,1,0,1.17,1.17,1.17,0,2,11,988,2,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
123,105666,2,10566602,100.7151816,82.659184,0,0,0,1.17,0,0,0,1,11,988,2,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
124,105778,1,10577801,140.9868646,85.89484697,5,5,0,1.13,5.65,5.65,0,1,8,988,6,0,1,1,,2,1,1,1,34,1,34021,021_601,3402174000,34021000100,18001,8,13,2,10,6,8,4,10,0,3,,8,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
125,105778,2,10577802,140.9868646,82.6900297,3,3,0,1.13,3.39,3.39,0,2,99,988,6,1,2,1,,2,1,1,1,34,1,34021,021_601,3402174000,34021001000,18010,8,13,2,5,6,5,4,5,0,3,,8,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
126,105824,1,10582401,119.1891529,82.65922742,7,7,0,1.17,8.19,8.19,0,1,9,988,3,0,1,1,,1,1,3,1,42,1,42017,017_512,4201708768,42017100306,16208,40,37,1,,9,,9,,0,8,,8,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
127,105824,2,10582402,119.1891529,82.65917873,6,6,0,1.17,7.02,7.02,0,2,9,988,2,1,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
128,105889,1,10588901,256.2008551,101.8217181,3,3,0,1.12,3.36,3.36,0,2,6,988,5,0,1,1,,2,1,1,1,42,1,42101,101_113,4210160000,42101036000,3409,40,13,1,10,4,10,4,10,0,3,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
129,105889,2,10588902,256.2008551,166.309051,3,3,0,1.12,3.36,3.36,0,1,6,988,4,1,1,1,,2,1,1,1,42,1,42017,017_511,4201786920,42017105600,16048,40,15,1,10,6,10,5,10,0,3,,8,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
130,105889,3,10588903,256.2008551,106.3838993,2,2,0,1.12,2.24,2.24,0,2,1,988,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
131,105995,1,10599501,119.4058649,82.65926005,0,0,0,1.17,0,0,0,2,9,988,3,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
132,106054,1,10605401,122.2808044,83.64327119,0,0,0,1.17,0,0,0,1,12,988,5,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
133,106054,2,10605402,122.2808044,82.75516346,2,2,0,1.17,2.34,2.34,0,2,11,988,2,1,1,1,,2,1,1,1,42,1,42017,017_510,4201749120,42017100803,15816,25,41,1,10,8,3,5,4,0,3,,8,,1,2,4,,,,,3,,,,,,,,,,,,,,,0,,,,
134,106085,1,10608501,97.97070245,83.41240838,5,5,0,1.12,5.6,5.6,0,1,11,988,5,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
135,106085,2,10608502,97.97070245,82.73264538,4,4,0,1.12,4.48,4.48,0,2,11,988,2,1,1,1,,2,1,3,1,42,1,42017,017_512,4201708768,42017100304,16211,20,17,1,10,8,10,3,10,0,3,,2,,1,2,3,4,,,,3,,,,,,,,,,,,,,,0,,,,
136,106313,1,10631301,135.3322585,84.46627464,2,2,0,1.17,2.34,2.34,0,1,9,988,4,0,1,1,,2,1,1,1,42,1,42017,017_510,4201749120,42017100808,15823,40,47,1,10,4,10,3,10,0,3,,8,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
137,106434,1,10643401,532.2356523,83.49153105,10,10,0,1.17,11.7,11.7,0,1,10,1,2,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
138,106434,2,10643402,532.2356523,175.4424783,2,2,0,1.17,2.34,2.34,0,2,8,1,6,1,1,1,,2,1,2,1,42,1,42017,017_504,4201781048,42017101802,14638,45,19,,,,,,,,,,,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
139,106434,3,10643403,532.2356523,264.6777315,4,4,0,1.17,4.68,4.68,0,1,4,1,1,2,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2,,1,42,1,42017,017_504,4201781048,42017101802,14638,,,,2,2,,,
140,106452,1,10645201,54.20940458,82.74035001,2,2,0,1.15,2.3,2.3,0,1,10,988,6,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,,2,6,42,1,42017,017_504,4201781048,42017101803,14636,,,,0,,,,
141,106452,2,10645202,54.20940458,82.69190731,3,3,0,1.15,3.45,3.45,0,2,10,988,5,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,2,1,,,
142,106462,1,10646201,153.6792432,83.63766353,7,7,0,1.12,7.84,7.84,0,2,9,988,3,0,1,1,,2,1,3,1,42,1,42091,091_409,4209150640,42091200605,11622,8,41,1,10,9,,9,,10,3,,8,,2,5,,,,,,3,,,,,,,,,,,,,,,0,,,,
143,106462,2,10646202,153.6792432,83.98066669,3,3,0,1.12,3.36,3.36,0,1,10,988,5,1,1,1,,2,1,1,1,34,1,34007,007_802,3400728770,34007606200,22243,40,31,1,10,5,10,3,10,0,3,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
144,106667,1,10666701,153.6792432,138.5406178,3,3,0,1.12,3.36,3.36,0,1,8,988,5,0,1,1,,2,1,1,1,42,1,42091,091_410,4209179176,42091200308,11836,50,41,1,10,8,9,5,10,8,3,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
145,106667,2,10666702,153.6792432,82.659176,0,0,0,1.12,0,0,0,2,8,988,4,1,1,1,,1,1,2,1,42,1,42017,017_503,4201783960,42017102700,14437,50,41,,,,,,,,,,,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
146,106832,1,10683201,116.6776865,83.22672294,4,4,0,1.17,4.68,4.68,0,2,10,988,6,0,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
147,106832,2,10683202,116.6776865,84.06669852,3,3,0,1.17,3.51,3.51,0,1,10,988,6,1,1,1,,1,2,3,1,42,1,42017,017_501,4201763048,42017103103,14015,60,98,1,10,9,,7,8,2,3,,2,,1,2,3,4,,,,3,,,,,,,,,,,,,,,0,,,,
148,106945,1,10694501,114.0066774,83.98066669,2,2,0,1.12,2.24,2.24,0,1,9,988,6,0,1,1,,2,1,1,1,42,1,42017,017_505,4201709816,42017104503,14807,30,15,1,10,8,10,9,,0,3,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
149,106945,2,10694502,114.0066774,83.19203284,0,0,0,1.12,0,0,0,2,9,988,5,1,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
150,106959,1,10695901,70.45085709,83.47279485,4,4,0,1.15,4.6,4.6,0,2,10,988,6,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
151,106959,2,10695902,70.45085709,84.67695949,5,5,0,1.15,5.75,5.75,0,1,9,988,6,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
152,106959,3,10695903,70.45085709,169.7881403,4,4,0,1.15,4.6,4.6,0,1,5,988,5,2,1,1,,2,1,1,1,42,1,42017,017_504,4201753304,42017102004,14621,40,13,1,10,7,10,6,10,0,3,,8,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
153,106963,1,10696301,65.70018207,83.98066669,2,2,0,1.12,2.24,2.24,0,1,9,988,6,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
154,106963,2,10696302,65.70018207,83.63766353,0,0,0,1.12,0,0,0,2,10,988,4,1,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
155,107001,1,10700101,169.7839114,112.9573166,2,2,0,1.17,2.34,2.34,0,2,7,988,5,0,1,1,,2,2,1,1,34,2,34019,,3401962250,34019011201,53508,12,21,1,10,9,,9,,0,3,,8,,2,4,6,,,,,3,,,,,,,,,,,,,,,0,,,,
156,107001,2,10700102,169.7839114,112.9573166,3,3,0,1.17,3.51,3.51,0,2,7,988,5,1,1,1,,2,1,1,1,42,1,42091,091_411,4209184888,42091203208,12028,40,13,1,10,6,10,5,10,0,3,,8,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
157,107047,1,10704701,126.0982225,84.49599249,0,0,0,1.17,0,0,0,2,9,988,6,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
158,107084,1,10708401,251.4128601,309.208689,2,2,0,1.12,2.24,2.24,0,1,7,988,5,0,1,1,,2,1,1,1,42,1,42091,091_409,4209179056,42091201003,11646,45,27,1,10,6,5,2,7,2,3,,1,8,1,2,3,5,,,,2,8,,3,6,42,1,42101,101_110,4210160000,42101036900,1026,,,,4,12,,,
159,107307,1,10730701,70.11322819,82.71330655,3,3,0,1.13,3.39,3.39,0,2,11,988,5,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
160,107307,2,10730702,70.11322819,82.79342034,3,3,0,1.13,3.39,3.39,0,1,11,988,5,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
161,107343,1,10734301,64.38500352,83.48035127,4,4,0,1.15,4.6,4.6,0,1,10,988,5,0,1,1,,2,1,1,1,42,1,42101,101_103,4210160000,42101000500,71,37,33,1,9,8,10,6,5,0,1,5,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,2,1,,,
162,107345,1,10734501,164.6429412,119.2782222,4,4,0,1.15,4.6,4.6,0,2,8,988,5,0,1,1,,2,1,2,1,42,1,42017,017_511,4201744968,42017105506,16031,15,27,,,,,,,,,,,,2,3,4,,,,,3,,,,,,,,,,,,,,,2,1,,,
163,107345,2,10734502,164.6429412,140.0864694,2,2,0,1.15,2.3,2.3,0,1,8,988,6,1,1,1,,2,1,3,1,42,1,42017,017_511,4201744968,42017105506,16031,60,41,1,10,5,10,7,10,8,3,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,2,1,,,
164,107345,3,10734503,164.6429412,190.3422865,2,2,0,1.15,2.3,2.3,0,1,5,988,3,2,1,1,,2,1,1,1,42,1,42017,017_511,4201744968,42017105508,16039,20,39,1,10,9,,9,,0,3,,2,,1,2,3,4,,,,1,7,,1,6,42,3,42027,420274201200,4202773808,,,,,,0,,,,
165,107345,4,10734504,164.6429412,113.2001899,2,2,0,1.15,2.3,2.3,0,2,3,988,1,2,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2,,6,42,1,42017,017_511,4201725112,42017105809,16012,,,,2,1,,,
166,107345,5,10734505,164.6429412,154.4969499,0,0,0,1.15,0,0,0,1,2,988,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,,6,42,1,42017,017_511,4201744968,42017105507,16027,,,,2,12,,,
167,107432,1,10743201,98.14781334,83.89049604,4,3,1,1.12,4.48,3.36,1.12,2,9,988,5,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
168,107493,1,10749301,100.4369772,82.97641982,3,3,0,1.17,3.51,3.51,0,2,11,988,2,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,28,1,,,
169,107653,1,10765301,337.52923,91.24701809,2,2,0,1.15,2.3,2.3,0,1,6,1,3,0,1,1,,2,2,1,1,42,1,42091,091_411,4209144920,42091201203,12005,40,15,1,10,7,10,5,8,0,3,,2,,1,2,3,4,5,,,2,7,,2,6,42,1,42017,017_507,4201780952,42017106200,15231,,,,0,,,,
170,107653,2,10765302,337.52923,84.62648182,3,3,0,1.15,3.45,3.45,0,2,6,1,5,1,1,1,,2,1,1,1,34,2,34035,,3403576940,34035052203,54011,40,13,1,10,8,10,8,10,6,3,,2,,1,2,4,,,,,3,,,,,,,,,,,,,,,0,,,,
171,107798,1,10779801,575.986177,82.45921596,5,5,0,1.17,5.85,5.85,0,2,10,1,3,0,1,1,,1,1,1,1,42,1,42029,029_310,4202912744,42029302000,7801,35,41,1,10,7,4,3,4,0,9,,8,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
172,107805,1,10780501,169.063201,80.22438724,4,4,0,1.17,4.68,4.68,0,2,9,988,6,0,1,1,,2,1,1,1,42,1,42029,029_311,4202977344,42029300104,8010,40,13,1,10,7,10,6,10,0,3,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
173,107805,2,10780502,169.063201,83.75571137,1,1,0,1.17,1.17,1.17,0,1,5,988,2,2,1,1,,2,1,1,1,42,1,42045,045_206,4204563264,42045409803,5060,35,35,1,10,8,4,8,5,0,3,,2,,1,2,5,6,7,,,1,7,,1,6,42,3,42027,420274201200,4202773808,,,,,,0,,,,
174,107805,3,10780503,169.063201,78.86055791,0,0,0,1.17,0,0,0,1,5,988,2,2,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,1,1,42,2,42071,420714203501,4207141216,42071000800,50007,,,,2,1,,,
175,107923,1,10792301,85.8291818,84.70854298,4,4,0,1.13,4.52,4.52,0,1,10,988,5,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
176,107997,1,10799701,118.4558804,80.46393599,7,2,5,1.12,7.84,2.24,5.6,2,9,988,6,0,1,1,,1,98,2,1,42,1,42029,029_312,4202968288,42029300502,8216,16,29,,,,,,,,,,,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
177,108089,1,10808901,64.97469235,79.59283459,0,0,0,1.17,0,0,0,1,10,988,2,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
178,108089,2,10808902,64.97469235,80.43837136,2,2,0,1.17,2.34,2.34,0,2,9,988,5,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
179,108137,1,10813701,73.74210181,90.18432751,3,3,0,1.17,3.51,3.51,0,1,10,988,3,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
180,108137,2,10813702,73.74210181,80.66209143,2,2,0,1.17,2.34,2.34,0,2,10,988,5,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
181,108172,1,10817201,256.0349888,497.8681263,2,2,0,1.15,2.3,2.3,0,1,7,1,5,0,1,1,,2,1,1,1,42,1,42029,029_311,4202977344,42029300106,8023,50,19,1,10,5,10,3,5,1,3,,8,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
182,108172,2,10817202,256.0349888,994.4723783,2,2,0,1.15,2.3,2.3,0,2,6,1,5,1,1,1,,2,1,1,1,42,1,42029,029_311,4202977344,42029300106,8023,50,19,1,10,5,6,4,10,0,3,,8,,1,2,3,4,5,6,,3,,,,,,,,,,,,,,,0,,,,
183,108172,3,10817203,256.0349888,1224.214254,2,2,0,1.15,2.3,2.3,0,1,6,1,5,4,1,1,,2,1,1,1,42,2,42011,,4201152200,42011012500,50527,998,19,1,10,8,10,8,10,0,3,,8,,1,2,3,4,5,6,7,3,,,,,,,,,,,,,,,0,,,,
184,108198,1,10819801,218.3588523,105.5527908,4,4,0,1.17,4.68,4.68,0,2,9,988,5,0,1,1,,2,1,1,1,42,1,42091,091_406,4209145072,42091208704,11007,40,99,1,10,5,10,4,10,0,3,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
185,108198,2,10819802,218.3588523,91.24865094,5,5,0,1.17,5.85,5.85,0,1,9,988,2,1,1,1,,2,1,1,2,42,1,42029,029_313,4202981160,42029301600,8434,40,99,1,10,5,10,3,10,0,3,,8,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
186,108198,3,10819803,218.3588523,883.6661396,4,4,0,1.17,4.68,4.68,0,1,6,988,5,2,1,1,,2,2,1,1,42,1,42045,045_204,4204512442,42045410200,4607,40,98,1,10,7,10,5,10,0,3,,8,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
187,108198,4,10819804,218.3588523,1376.399248,2,2,0,1.17,2.34,2.34,0,1,5,988,3,2,1,1,,2,1,1,1,42,1,42029,029_306,4202983080,42029302703,7037,40,98,1,10,8,10,8,10,0,3,,8,,1,2,3,4,5,,,2,7,,1,6,42,1,42017,017_509,4201705616,42017100212,15625,,,,0,,,,
188,108318,1,10831801,391.2262453,79.09946986,6,6,0,1.17,7.02,7.02,0,1,10,988,5,0,1,1,,2,1,3,1,42,1,42029,029_311,4202977344,42029300101,8028,15,43,1,10,1,5,1,10,0,3,,8,,1,2,3,4,,,,3,,,,,,,,,,,,,,,0,,,,
189,108759,1,10875901,386.7239805,163.1463111,3,3,0,1.12,3.36,3.36,0,2,7,988,4,0,1,1,,1,1,2,1,42,1,42029,029_307,4202920920,42029304000,7210,52,39,,,,,,,,,,,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
190,108759,2,10875902,386.7239805,163.1463111,3,3,0,1.12,3.36,3.36,0,2,7,988,4,8,1,1,,1,1,2,1,42,1,42029,029_307,4202920920,42029304000,7210,52,39,,,,,,,,,,,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
191,108759,3,10875903,386.7239805,114.9106617,4,4,0,1.12,4.48,4.48,0,1,7,988,5,1,1,1,,2,1,1,1,42,1,42029,029_311,4202977344,42029300101,8026,40,43,1,10,9,,9,,0,3,,8,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
192,108857,1,10885701,115.8479898,529.58727,2,2,0,1.12,2.24,2.24,0,2,8,988,5,0,1,1,,2,1,1,1,42,1,42091,091_409,4209179056,42091201004,11647,45,19,1,10,9,,9,,0,3,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
193,108857,2,10885702,115.8479898,389.6705561,8,8,0,1.12,8.96,8.96,0,1,8,988,5,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
194,108857,3,10885703,115.8479898,433.6331101,6,6,0,1.12,6.72,6.72,0,2,2,988,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,,6,42,1,42029,029_307,4202920864,42029304300,7208,,,,0,,,,
195,108901,1,10890101,139.4518948,379.9258524,7,6,1,1.15,8.05,6.9,1.15,2,8,988,5,0,1,1,,1,2,2,1,42,1,42029,029_308,4202982576,42029311403,7431,20,41,,,,,,,,,,,,1,2,3,4,,,,3,,,,,,,,,,,,,,,0,,,,
196,108901,2,10890102,139.4518948,810.2711386,3,3,0,1.15,3.45,3.45,0,2,5,988,3,2,1,1,,2,1,1,1,42,1,42029,029_306,4202984192,42029302202,7049,30,35,1,10,9,,9,,0,3,,8,,1,2,3,4,,,,1,7,,1,6,42,3,42003,420034201701,4200361000,,,,,,0,,,,
197,108901,3,10890103,139.4518948,146.4160007,2,2,0,1.15,2.3,2.3,0,1,5,988,2,2,1,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,,1,6,42,3,42003,420034201701,4200361000,,,,,,0,,,,
198,108901,4,10890104,139.4518948,152.2398299,6,6,0,1.15,6.9,6.9,0,1,9,988,5,1,1,1,,1,1,1,1,42,1,42029,029_307,4202979480,42029304406,7227,50,17,1,10,6,10,6,7,0,3,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
199,108918,1,10891801,102.4502074,271.8808453,3,3,0,1.15,3.45,3.45,0,2,8,988,5,0,1,1,,2,1,1,1,42,1,42029,029_311,4202977344,42029300104,8010,37,25,1,10,8,10,7,10,0,3,,2,,1,2,3,4,5,,,1,8,,3,6,10,2,10003,100031000102,1000390148,10003011201,58009,,,,0,,,,
200,108918,2,10891802,102.4502074,211.9625764,3,3,0,1.15,3.45,3.45,0,1,7,988,5,1,1,1,,2,1,1,1,42,1,42029,029_311,4202977344,42029300104,8010,37,11,1,10,4,10,3,10,0,3,,2,,1,2,3,4,5,,,3,,,,1,42,1,42029,029_307,4202979480,42029304404,7222,,,,0,,,,
201,108918,3,10891803,102.4502074,87.02705193,2,2,0,1.15,2.3,2.3,0,1,2,988,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,,6,42,1,42029,029_307,4202919752,42029304101,7201,,,,0,,,,
