ID,HH_ID,HH_WEIGHT,HH_GEO_ACC,H_STATE,H_COUNTY,H_CPA,H_MCD,H_TRACT,H_TAZ,A_TYPE,HH_TOT_TRIPS,HH_MO_TRIPS,HH_NM_TRIPS,GPS_Factor,F_HH_TOT_TRIPS,F_HH_MO_TRIPS,F_HH_NM_TRIPS,HH_SIZE,HH_WORK,TOT_VEH,OP_VEH,VEH_OUT,TOT_BIKE,TOLL_ACCNT,CAR_SHARE,RES_TYPE,INCOME,TRAV_DATE,TRAV_DOW,HOLIDAY,HOL_TYPE,OV_SAMPLE,STUDY,RECRUIT,RETRIEVE,R_LANG,SURV_LANG
2437,401114,192.0100929,1,42,42017,017_505,4201709816,42017104502,14801,5,2,2,0,1.17,2.34,2.34,0,4,3,3,3,10,2,2,2,1,5,1/31/2013,4,,0,0,2,1,3,1,1
2438,401134,153.0648174,1,42,42091,091_406,4209183912,42091209202,11041,4,3,1,2,1.17,3.51,1.17,2.34,3,1,3,2,1,1,1,2,1,4,10/16/2012,2,,0,1,2,1,2,1,1
2439,401234,40.65175876,1,42,42045,045_202,4204575648,42045407600,4251,4,6,6,0,1.15,6.9,6.9,0,2,0,1,1,15,2,1,2,1,8,1/16/2013,3,,0,0,2,1,2,1,1
2440,401276,106.049843,1,42,42101,101_117,4210160000,42101038800,2426,4,16,2,14,1.12,17.92,2.24,15.68,2,2,1,1,50,0,2,1,2,7,1/24/2013,4,,0,0,2,1,2,1,1
2441,401304,97.94860525,1,42,42101,101_113,4210160000,42101035602,3411,4,13,13,0,1.12,14.56,14.56,0,2,2,2,2,12,2,1,2,1,7,10/26/2012,5,,0,0,2,1,3,1,1
2442,401327,113.7529218,1,42,42029,029_306,4202921192,42029302802,7017,4,10,10,0,1.15,11.5,11.5,0,3,3,4,4,15,3,1,2,1,9,10/18/2012,4,,0,0,2,1,2,1,1
2443,401365,192.5380213,1,42,42029,029_312,4202921696,42029301000,8203,3,23,21,2,1.15,26.45,24.15,2.3,6,2,3,3,20,2,1,2,1,10,1/7/2013,1,,0,1,2,2,2,1,1
2444,401369,152.9869213,1,42,42029,029_311,4202977344,42029300104,8010,4,34,22,12,1.15,39.1,25.3,13.8,4,2,4,4,15,3,1,1,1,8,1/31/2013,4,,0,0,2,1,3,1,1
2445,401378,165.9073821,1,42,42017,017_511,4201725112,42017105807,16009,4,0,0,0,1.13,0,0,0,1,0,0,0,,0,2,2,4,99,3/22/2013,5,,0,1,2,1,3,1,1
2446,401407,73.65229731,1,34,34007,007_803,3400714260,34007611600,22411,4,7,4,3,1.15,8.05,4.6,3.45,1,1,2,2,5,2,1,2,1,9,11/8/2012,4,Hurricane Sandy,1,1,2,1,2,1,1
2447,401459,117.6142735,1,42,42091,091_409,4209179056,42091201003,11645,4,5,5,0,1.12,5.6,5.6,0,1,1,1,1,20,2,2,1,1,6,1/15/2013,2,,0,0,2,1,3,1,1
2448,401533,271.5391726,1,42,42091,091_408,4209127280,42091207103,11409,5,9,5,4,1.12,10.08,5.6,4.48,2,2,3,3,10,1,1,2,2,7,1/25/2013,5,,0,0,2,2,3,1,1
2449,401551,80.42076818,1,34,34021,021_602,3402129310,34021003006,18235,4,6,6,0,1.13,6.78,6.78,0,3,0,2,2,50,1,1,2,1,99,1/17/2013,4,,0,0,2,1,3,1,1
2450,401602,138.9827091,1,42,42091,091_403,4209183696,42091203402,10434,4,2,2,0,1.12,2.24,2.24,0,2,1,2,2,30,0,1,2,2,6,1/17/2013,4,,0,0,2,1,3,1,1
2451,401619,103.8290502,1,42,42017,017_505,4201709816,42017104502,14802,5,4,4,0,1.13,4.52,4.52,0,1,0,1,1,3,0,2,2,1,99,11/19/2012,1,Hurricane Sandy,1,0,2,1,3,1,1
2452,401721,190.8513236,1,34,34005,005_702,3400549020,34005702915,20277,4,10,8,2,1.13,11.3,9.04,2.26,2,2,2,2,20,0,1,1,4,99,12/18/2012,2,,0,0,2,1,3,1,1
2453,401732,215.9828881,1,42,42029,029_306,4202982704,42029302600,7024,3,7,5,2,1.12,7.84,5.6,2.24,3,3,2,2,9000,0,1,2,2,7,1/2/2013,3,New Year's Day (Observed),1,1,2,2,3,1,1
2454,401750,55.89447137,1,42,42029,029_301,4202953608,42029306501,6009,5,15,15,0,1.12,16.8,16.8,0,2,0,2,2,8,0,1,2,1,6,3/11/2013,1,,0,0,2,1,3,1,1
2455,401787,58.23014861,1,42,42101,101_103,4210160000,42101000300,112,1,8,1,7,1.15,9.2,1.15,8.05,2,2,2,1,15,2,1,2,2,10,1/17/2013,4,,0,1,2,1,3,1,1
2456,401823,195.2727565,1,42,42045,045_206,4204547616,42045408103,5028,4,4,4,0,1.17,4.68,4.68,0,2,1,2,2,3,1,1,2,1,3,11/19/2012,1,Hurricane Sandy,1,0,2,1,2,1,1
2457,401840,189.8610571,1,42,42091,091_410,4209135808,42091200502,11811,4,16,16,0,1.12,17.92,17.92,0,3,2,5,3,10,0,1,2,1,6,3/18/2013,1,,0,0,2,1,3,1,1
2458,401897,76.89519094,1,42,42029,029_306,4202921192,42029302802,7016,4,6,6,0,1.17,7.02,7.02,0,2,0,2,2,9000,1,1,2,2,5,10/24/2012,3,,0,0,2,1,3,1,1
2459,401900,338.3500401,1,42,42091,091_403,4209186496,42091206801,10449,5,0,0,0,1.12,0,0,0,2,2,2,2,10,1,1,2,1,7,1/3/2013,4,,0,0,2,2,3,1,1
2460,401963,194.6042934,1,42,42091,091_406,4209162416,42091208801,11023,4,0,0,0,1.17,0,0,0,1,0,1,1,9000,0,2,2,5,1,1/25/2013,5,,0,0,2,1,1,1,1
2461,402045,147.1756094,1,42,42045,045_206,4204547616,42045408101,5033,4,10,10,0,1.17,11.7,11.7,0,2,2,2,2,20,2,1,2,1,5,11/19/2012,1,Hurricane Sandy,1,0,2,1,3,1,1
2462,402064,113.4246991,1,42,42091,091_412,4209112968,42091202602,12239,4,12,7,5,1.12,13.44,7.84,5.6,2,1,2,2,25,2,1,2,1,7,1/18/2013,5,,0,0,2,1,3,1,1
2463,402081,223.2646823,1,42,42045,045_203,4204541440,42045402000,4419,4,2,2,0,1.17,2.34,2.34,0,1,1,1,1,9000,1,2,2,5,3,2/1/2013,5,,0,0,2,1,1,1,1
2464,402131,122.387432,1,34,34005,005_701,3400555800,34005700103,20071,4,2,2,0,1.17,2.34,2.34,0,2,1,2,2,40,0,1,2,1,5,1/29/2013,2,,0,1,2,1,3,1,1
2465,402159,273.2650644,1,34,34021,021_601,3402174000,34021000900,18015,1,13,11,2,1.12,14.56,12.32,2.24,2,1,2,2,10,0,2,2,2,7,12/21/2012,5,,0,1,2,1,3,1,1
2466,402244,397.6293332,1,42,42101,101_104,4210160000,42101034900,3029,4,6,6,0,1.17,7.02,7.02,0,2,1,2,1,30,2,2,2,2,4,1/4/2013,5,,0,0,2,2,2,1,1
2467,402301,91.66342235,1,42,42091,091_411,4209184888,42091203203,12030,4,7,7,0,1.17,8.19,8.19,0,2,0,2,2,6,0,1,2,1,4,11/19/2012,1,Hurricane Sandy,1,0,2,1,3,1,1
2468,402370,246.8473898,1,34,34007,007_801,3400726820,34007611000,22045,4,4,4,0,1.17,4.68,4.68,0,2,2,2,2,10,0,2,2,1,2,3/11/2013,1,,0,1,2,1,3,1,1
2469,402402,40.32080434,1,42,42017,017_504,4201781048,42017101808,14629,5,0,0,0,1.13,0,0,0,1,0,1,1,2,0,2,2,5,99,11/21/2012,3,,0,0,2,1,3,1,1
2470,402446,1019.897822,1,42,42101,101_112,4210160000,42101004002,811,3,14,12,2,1.17,16.38,14.04,2.34,6,1,2,2,25,4,1,98,2,2,1/3/2013,4,,0,1,2,2,2,1,1
2471,402449,94.11938242,1,42,42029,029_311,4202977344,42029300106,8023,4,2,1,1,1.13,2.26,1.13,1.13,2,0,2,2,9000,0,1,2,2,99,1/24/2013,4,,0,1,2,1,3,1,1
2472,402454,134.7729028,1,34,34015,015_902,3401582840,34015502200,24232,6,5,5,0,1.17,5.85,5.85,0,2,0,2,2,8,0,1,2,1,5,11/21/2012,3,,0,0,2,1,2,1,1
2473,402460,211.614475,1,42,42091,091_409,4209141432,42091200908,11619,4,1,1,0,1.17,1.17,1.17,0,4,1,3,2,100,2,1,2,2,5,12/11/2012,2,,0,1,2,1,2,1,1
2474,402504,41.2074292,1,42,42029,029_304,4202959136,42029311100,6618,4,0,0,0,1.12,0,0,0,1,0,1,1,10,0,1,2,1,6,10/18/2012,4,,0,0,2,1,3,1,1
2476,402618,201.4109462,1,34,34007,007_803,3400714260,34007611600,22411,4,2,2,0,1.17,2.34,2.34,0,1,1,1,1,100,0,2,2,1,1,11/12/2012,1,Hurricane Sandy,1,1,2,1,3,1,1
2477,402621,84.73564483,1,42,42029,029_309,4202935528,42029305000,7606,4,7,7,0,1.12,7.84,7.84,0,2,1,2,2,200,6,2,1,1,6,1/14/2013,1,,0,0,2,1,3,1,1
2479,402700,114.0098846,1,42,42029,029_304,4202959136,42029311100,6621,4,14,14,0,1.15,16.1,16.1,0,5,1,3,2,6,5,1,2,1,8,2/25/2013,1,,0,0,2,1,3,1,1
2480,402706,68.78900985,1,42,42017,017_510,4201749120,42017100808,15826,4,7,7,0,1.12,7.84,7.84,0,2,0,2,2,20,0,1,1,1,6,10/24/2012,3,,0,0,2,1,3,1,1
2481,402813,172.1268987,1,42,42101,101_103,4210160000,42101001400,8,3,7,0,7,1.12,7.84,0,7.84,2,2,0,0,,3,1,1,2,7,1/2/2013,3,New Year's Day (Observed),1,1,2,2,3,1,1
2482,402823,111.1951289,1,42,42017,017_509,4201705616,42017100103,15603,4,11,11,0,1.17,12.87,12.87,0,2,0,2,2,30,0,1,2,1,1,10/25/2012,4,,0,0,2,1,3,1,1
2483,402886,350.4493366,1,42,42045,045_206,4204533144,42045409200,5005,4,27,22,5,1.17,31.59,25.74,5.85,4,2,2,2,15,2,1,2,2,5,1/15/2013,2,,0,0,2,1,3,1,1
2484,402932,178.867555,1,34,34005,005_701,3400563510,34005700701,20073,4,2,2,0,1.17,2.34,2.34,0,1,1,1,1,16,1,2,2,1,5,1/30/2013,3,,0,1,2,1,3,1,1
2485,402954,207.9746125,1,42,42101,101_116,4210160000,42101034801,3601,4,0,0,0,1.17,0,0,0,1,0,1,1,2,0,2,2,2,1,12/6/2012,4,,0,0,2,1,2,1,1
2486,402964,94.38384457,1,42,42029,029_308,4202982576,42029311404,7434,5,8,8,0,1.17,9.36,9.36,0,2,0,1,1,9000,0,1,2,1,5,12/3/2012,1,,0,0,2,1,3,1,1
2487,402975,199.5023414,1,42,42017,017_504,4201781048,42017101802,14634,5,13,13,0,1.15,14.95,14.95,0,4,2,2,2,10,4,1,2,1,9,10/17/2012,3,,0,0,2,1,2,1,1
2488,403002,136.7410839,1,34,34007,007_804,3400726760,34007608205,22627,4,0,0,0,1.17,0,0,0,1,0,1,1,3,1,2,2,1,2,1/24/2013,4,,0,0,2,1,3,1,1
2489,403056,210.5490837,1,42,42101,101_118,4210160000,42101031402,2801,3,2,2,0,1.17,2.34,2.34,0,2,1,2,1,40,0,1,2,2,5,1/17/2013,4,,0,0,2,1,2,1,1
2490,403064,97.78070642,1,42,42045,045_206,4204533144,42045409100,5008,4,2,2,0,1.15,2.3,2.3,0,2,2,3,3,20,4,1,2,1,8,10/26/2012,5,,0,0,2,1,2,1,1
2491,403094,193.4081446,1,42,42017,017_504,4201781048,42017101803,14632,5,4,4,0,1.17,4.68,4.68,0,1,1,1,1,30,0,2,2,2,3,11/8/2012,4,Hurricane Sandy,1,0,2,1,2,1,1
2492,403101,119.4058649,1,42,42017,017_503,4201769248,42017102500,14428,4,2,2,0,1.17,2.34,2.34,0,1,0,1,1,10,2,1,2,1,2,1/17/2013,4,,0,1,2,1,3,1,1
2493,403123,70.66197129,1,42,42029,029_301,4202953608,42029306501,6009,5,0,0,0,1.12,0,0,0,2,1,3,3,15,0,2,2,1,7,11/16/2012,5,Hurricane Sandy,1,0,2,1,2,1,1
2494,403163,933.5652095,1,42,42101,101_111,4210160000,42101010200,1224,3,15,15,0,1.17,17.55,17.55,0,4,1,1,1,20,1,2,2,2,3,10/24/2012,3,,0,0,2,1,2,1,1
2495,403185,136.7410839,1,34,34007,007_801,3400757660,34007602602,22053,4,2,2,0,1.17,2.34,2.34,0,1,0,1,1,20,0,2,1,1,2,12/21/2012,5,,0,1,2,1,2,1,1
2496,403262,246.5390777,1,42,42101,101_112,4210160000,42101004001,819,3,14,0,14,1.17,16.38,0,16.38,2,2,0,0,,0,2,1,2,5,1/23/2013,3,,0,1,2,2,2,1,1
2497,403483,107.9978833,1,42,42091,091_406,4209119672,42091208201,11005,5,8,8,0,1.15,9.2,9.2,0,4,2,3,3,4,0,1,2,1,8,11/19/2012,1,Hurricane Sandy,1,0,2,1,3,1,1
2498,403487,312.2246993,1,42,42101,101_101,4210160000,42101020101,1418,3,0,0,0,1.17,0,0,0,1,0,0,0,,0,2,2,3,3,10/26/2012,5,,0,0,2,1,3,1,1
2499,403644,57.5494511,1,42,42091,091_408,4209145096,42091207001,11411,5,10,10,0,1.13,11.3,11.3,0,2,0,3,2,2,0,1,2,1,99,4/19/2013,5,,0,0,2,1,2,1,1
2500,403658,105.7562182,1,42,42017,017_504,4201719792,42017104603,14608,5,6,6,0,1.17,7.02,7.02,0,1,0,1,1,2,1,2,2,2,5,1/30/2013,3,,0,0,2,1,2,1,1
2501,403702,67.78223559,1,42,42017,017_507,4201754688,42017105004,15206,4,6,6,0,1.17,7.02,7.02,0,2,0,4,4,3,1,1,2,1,4,1/14/2013,1,,0,0,2,1,3,1,1
2502,403817,147.6366405,1,42,42045,045_204,4204506024,42045410400,4601,5,8,8,0,1.17,9.36,9.36,0,1,1,1,1,25,0,2,2,2,3,10/23/2012,2,,0,0,2,1,3,1,1
2503,403872,150.5835184,1,34,34021,021_604,3402180240,34021004304,18624,5,4,2,2,1.15,4.6,2.3,2.3,2,2,3,3,5,3,1,1,1,10,11/15/2012,4,Hurricane Sandy,1,0,2,1,3,1,1
2504,403882,88.72634789,1,42,42017,017_508,4201754184,42017105300,15405,3,6,6,0,1.17,7.02,7.02,0,2,0,1,1,4,0,1,2,1,5,1/14/2013,1,,0,1,2,1,3,1,1
2505,403905,96.56816881,1,42,42101,101_103,4210160000,42101000700,62,1,7,0,7,1.15,8.05,0,8.05,1,1,0,0,,0,1,2,5,8,1/2/2013,3,New Year's Day (Observed),1,1,2,2,2,1,1
2506,403961,163.5360139,1,34,34007,007_803,3400739210,34007607900,22428,4,2,2,0,1.17,2.34,2.34,0,2,0,2,2,20,2,1,2,1,3,10/18/2012,4,,0,0,2,1,2,1,1
2507,404025,186.3968051,1,34,34015,015_903,3401577180,34015501206,24405,4,6,6,0,1.17,7.02,7.02,0,2,1,2,2,20,2,1,2,1,5,12/7/2012,5,,0,0,2,1,3,1,1
2508,404066,419.7393746,1,42,42017,017_504,4201719784,42017104701,14618,3,1,1,0,1.17,1.17,1.17,0,2,2,1,1,9000,0,2,2,3,4,12/25/2012,2,Christmas Day,1,0,2,2,2,1,1
2509,404074,252.8412532,1,42,42045,045_206,4204563264,42045409602,5047,3,3,3,0,1.17,3.51,3.51,0,1,1,1,1,15,0,2,2,5,4,1/14/2013,1,,0,0,2,1,1,1,1
2510,404161,90.06379499,1,42,42029,029_306,4202982704,42029302300,7026,3,6,6,0,1.12,6.72,6.72,0,2,2,2,2,20,2,1,1,1,7,1/16/2013,3,,0,1,2,1,3,1,1
2511,404185,63.1999659,1,34,34005,005_702,3400549020,34005702907,20265,4,2,2,0,1.12,2.24,2.24,0,1,0,2,2,12,0,2,2,1,7,12/26/2012,3,Kwanzaa (until Jan 1),2,0,2,1,3,1,1
2512,404194,85.65057604,1,42,42091,091_412,4209100156,42091201603,12225,4,8,8,0,1.15,9.2,9.2,0,2,2,2,2,7,0,1,2,1,8,10/16/2012,2,,0,0,2,1,3,1,1
2513,404247,118.4036876,1,34,34021,021_604,3402160900,34021004201,18614,4,8,7,1,1.15,9.2,8.05,1.15,3,1,2,2,10,2,2,2,1,8,1/30/2013,3,,0,0,2,1,2,1,1
2514,404263,183.5482819,1,42,42017,017_512,4201708768,42017100303,16213,4,2,2,0,1.17,2.34,2.34,0,1,1,1,1,6,0,1,2,1,2,11/13/2012,2,Hurricane Sandy,1,0,2,1,3,1,1
2515,404272,100.3725551,1,42,42101,101_117,4210160000,42101025600,2435,4,5,3,2,1.12,5.6,3.36,2.24,1,1,1,1,3,3,1,1,2,7,12/5/2012,3,,0,0,2,1,3,1,1
2516,404365,239.3425879,1,42,42045,045_203,4204579000,42045401501,4431,4,2,2,0,1.17,2.34,2.34,0,3,2,2,2,15,3,1,2,2,4,11/20/2012,2,,0,1,2,1,3,1,1
2517,404429,130.4227312,1,42,42045,045_201,4204513208,42045404400,4035,4,2,2,0,1.17,2.34,2.34,0,1,1,1,1,30,0,2,2,2,4,1/16/2013,3,,0,0,2,1,1,1,1
2518,404476,134.6642366,1,42,42017,017_507,4201780952,42017106200,15235,4,21,21,0,1.13,23.73,23.73,0,4,0,2,2,20,3,1,2,1,99,4/17/2013,3,,0,0,2,1,3,1,1
2519,404485,208.5233426,1,34,34015,015_906,3401524840,34015501701,25010,5,4,4,0,1.17,4.68,4.68,0,2,1,2,2,20,0,1,2,1,5,11/12/2012,1,Hurricane Sandy,1,0,2,1,3,1,1
2520,404532,244.7091912,1,34,34007,007_801,3400710000,34007601900,22003,4,1,1,0,1.17,1.17,1.17,0,1,0,0,0,,1,2,2,2,2,1/17/2013,4,,0,1,2,1,3,1,1
2521,404552,65.70018207,1,42,42017,017_504,4201753304,42017102002,14627,5,7,7,0,1.12,7.84,7.84,0,2,0,2,2,10,0,1,2,1,7,10/22/2012,1,,0,0,2,1,3,1,1
2522,404554,171.419192,1,42,42101,101_115,4210160000,42101026700,2631,3,9,9,0,1.17,10.53,10.53,0,2,0,1,1,30,1,1,2,2,4,11/21/2012,3,,0,0,2,1,3,1,1
2523,404555,163.0263936,1,42,42017,017_508,4201779128,42017105400,15417,5,21,21,0,1.15,24.15,24.15,0,4,2,4,3,5,2,1,1,1,10,12/6/2012,4,,0,0,2,1,2,1,1
2524,404574,108.1035061,1,42,42091,091_409,4209177152,42091206904,11639,4,6,6,0,1.17,7.02,7.02,0,2,0,2,2,4,0,1,2,2,4,2/4/2013,1,,0,0,2,1,2,1,1
2525,404587,101.6855954,1,42,42091,091_409,4209177152,42091206904,11639,4,5,5,0,1.12,5.6,5.6,0,2,2,3,3,3,2,1,2,1,7,11/19/2012,1,Hurricane Sandy,1,0,2,1,2,1,1
2526,404615,176.0166099,1,42,42017,017_510,4201749120,42017100803,15818,4,9,5,4,1.17,10.53,5.85,4.68,2,0,1,1,100,0,1,2,1,1,10/23/2012,2,,0,0,2,1,2,1,1
2527,404621,689.0697941,1,42,42101,101_118,4210160000,42101031402,2801,3,5,1,4,1.17,5.85,1.17,4.68,4,2,1,1,10,0,2,98,98,2,1/22/2013,2,,0,0,2,1,3,1,1
2528,404651,96.53557432,1,42,42029,029_313,4202972920,42029301100,8430,4,9,9,0,1.12,10.08,10.08,0,2,2,2,2,10,0,1,2,1,6,10/25/2012,4,,0,1,2,1,3,1,1
2529,404815,97.34688475,1,42,42091,091_405,4209159392,42091206501,10806,4,4,4,0,1.17,4.68,4.68,0,1,0,1,1,40,2,2,2,1,3,10/15/2012,1,,0,0,2,1,3,1,1
2530,404834,165.1111195,1,42,42029,029_307,4202979480,42029304405,7220,5,17,11,6,1.12,19.04,12.32,6.72,4,2,2,2,10,0,1,2,1,7,11/19/2012,1,Hurricane Sandy,1,0,2,1,2,1,1
2531,404849,115.0018813,1,42,42101,101_103,4210160000,42101001201,31,3,14,0,14,1.12,15.68,0,15.68,2,0,0,0,,0,2,2,1,6,10/22/2012,1,,0,1,2,1,3,1,1
2532,404874,122.0596735,1,42,42017,017_503,4201769248,42017102500,14429,4,4,4,0,1.17,4.68,4.68,0,1,1,3,2,25,0,2,2,4,4,10/19/2012,5,,0,1,2,1,3,1,1
2533,404986,147.7946735,1,42,42017,017_501,4201733224,42017103300,14003,6,15,14,1,1.17,17.55,16.38,1.17,3,2,3,3,20,0,1,1,1,5,11/20/2012,2,,0,0,2,1,3,1,1
2534,405042,240.8353931,1,34,34005,005_702,3400545120,34005703803,20235,5,9,9,0,1.15,10.35,10.35,0,3,2,3,2,20,3,1,2,1,8,11/8/2012,4,Hurricane Sandy,1,0,2,1,3,1,1
2535,405068,309.0446916,1,42,42045,045_206,4204563264,42045409602,5047,3,2,2,0,1.17,2.34,2.34,0,1,1,1,1,9000,1,2,2,4,2,12/20/2012,4,,0,0,2,1,3,1,1
2536,405080,312.7658348,1,42,42101,101_117,4210160000,42101025300,2425,3,6,2,4,1.12,6.72,2.24,4.48,3,2,1,1,6,2,2,2,2,6,3/19/2013,2,,0,0,2,1,3,1,1
2537,405159,79.91346287,1,42,42017,017_509,4201745112,42017101404,15635,4,4,4,0,1.17,4.68,4.68,0,2,0,2,2,5,0,1,2,1,4,11/22/2012,4,Thanksgiving Day,1,0,2,1,3,1,1
2538,405242,67.10971462,1,34,34005,005_702,3400545120,34005703801,20233,5,4,4,0,1.17,4.68,4.68,0,2,0,2,2,25,3,2,2,1,5,1/18/2013,5,,0,0,2,1,3,1,1
2539,405259,228.7614581,1,42,42017,017_504,4201712504,42017101900,14602,4,10,6,4,1.13,11.3,6.78,4.52,5,2,3,2,10,5,1,2,1,99,10/25/2012,4,,0,0,2,1,3,1,1
2540,405304,502.419908,1,34,34021,021_603,3402163850,34021004310,18429,5,9,9,0,1.17,10.53,10.53,0,3,1,1,1,25,3,1,2,2,3,1/29/2013,2,,0,0,2,1,2,1,1
2541,405316,189.2004717,1,42,42017,017_506,4201753712,42017104400,15001,4,0,0,0,1.17,0,0,0,1,0,0,0,,0,2,2,5,3,1/28/2013,1,,0,0,2,1,3,1,1
2542,405343,67.01038131,1,34,34015,015_905,3401543440,34015500702,24819,4,7,7,0,1.17,8.19,8.19,0,1,0,1,1,10,5,2,2,1,5,12/7/2012,5,,0,0,2,1,3,1,1
2543,405361,72.4482919,1,42,42017,017_503,4201759384,42017102402,14426,4,4,4,0,1.17,4.68,4.68,0,1,1,3,2,100,1,1,2,2,5,1/15/2013,2,,0,0,2,1,3,1,1
2544,405370,41.33265891,1,34,34005,005_701,3400512940,34005700306,20035,4,8,8,0,1.15,9.2,9.2,0,2,0,2,2,50,0,1,2,1,8,3/14/2013,4,,0,0,2,1,3,1,1
2545,405471,143.5301115,1,42,42091,091_413,4209184624,42091203103,12424,4,11,11,0,1.12,12.32,12.32,0,3,1,3,2,5,0,1,1,1,7,12/17/2012,1,,0,0,2,1,3,1,1
2546,405529,161.1073355,1,42,42017,017_503,4201769248,42017102500,14429,4,4,4,0,1.12,4.48,4.48,0,2,2,2,2,15,0,2,2,1,6,12/17/2012,1,,0,1,2,1,3,1,1
2547,405555,80.66792431,1,42,42091,091_412,4209112968,42091202402,12231,4,10,10,0,1.17,11.7,11.7,0,2,0,2,2,20,1,1,2,1,5,1/18/2013,5,,0,0,2,1,2,1,1
2548,405558,118.0871419,1,42,42091,091_409,4209179056,42091201004,11647,4,3,3,0,1.12,3.36,3.36,0,1,1,1,1,50,1,1,1,2,7,10/17/2012,3,,0,0,2,1,3,1,1
2549,405578,234.9764648,1,42,42101,101_103,4210160000,42101001400,8,3,9,0,9,1.12,10.08,0,10.08,2,2,0,0,,2,2,1,3,7,1/15/2013,2,,0,1,2,2,2,1,1
2551,405647,132.8252944,1,34,34007,007_804,3400726760,34007608402,22609,5,3,2,1,1.12,3.36,2.24,1.12,1,1,1,1,5,0,1,2,1,6,1/22/2013,2,,0,0,2,1,3,1,1
2552,405648,345.5485017,1,42,42101,101_103,4210160000,42101000801,50,2,3,0,3,1.17,3.51,0,3.51,1,1,1,1,9000,0,1,2,4,5,1/24/2013,4,,0,1,2,2,2,1,1
2553,405803,169.7411815,1,42,42017,017_503,4201783960,42017102700,14433,5,4,4,0,1.12,4.48,4.48,0,2,2,2,2,5,0,1,2,2,6,1/18/2013,5,,0,0,2,1,2,1,1
2554,406000,193.5251138,1,42,42101,101_112,4210160000,42101004001,819,3,3,3,0,1.17,3.51,3.51,0,1,0,3,1,9000,1,2,2,2,5,3/21/2013,4,,0,1,2,1,3,1,1
2555,406016,67.27115359,1,42,42101,101_107,4210160000,42101016600,427,3,0,0,0,1.13,0,0,0,2,0,0,0,,0,2,2,2,99,1/16/2013,3,,0,0,2,1,3,1,1
2556,406056,87.15038932,1,42,42045,045_206,4204547616,42045408002,5025,5,6,6,0,1.12,6.72,6.72,0,2,0,2,2,30,0,2,2,2,6,1/21/2013,1,"Birthday of Martin Luther King, Jr.",2,0,2,1,3,1,1
2557,406061,100.8571864,1,42,42017,017_507,4201754688,42017105004,15206,4,2,2,0,1.17,2.34,2.34,0,2,1,3,2,5,0,1,2,1,3,11/21/2012,3,,0,0,2,1,3,1,1
2558,406095,331.6047336,1,42,42101,101_108,4210160000,42101021000,3207,3,0,0,0,1.17,0,0,0,2,0,1,1,9000,0,2,2,2,2,10/22/2012,1,,0,0,2,1,3,1,1
2559,406105,58.23014861,1,42,42101,101_117,4210160000,42101023800,2411,3,6,2,4,1.15,6.9,2.3,4.6,2,2,2,2,100,0,1,1,2,10,1/17/2013,4,,0,0,2,1,3,1,1
2560,406106,239.3752912,1,34,34015,015_906,3401547250,34015501604,25025,5,3,3,0,1.17,3.51,3.51,0,1,0,0,0,,0,2,2,5,2,1/15/2013,2,,0,0,2,1,3,1,1
2561,406108,218.3359263,1,42,42091,091_406,4209145072,42091208704,11011,4,16,16,0,1.12,17.92,17.92,0,5,1,2,2,5,5,1,1,1,7,1/31/2013,4,,0,0,2,1,2,1,1
2562,406175,181.3399101,1,42,42101,101_108,4210160000,42101021800,3219,4,0,0,0,1.17,0,0,0,2,0,0,0,,0,2,2,4,4,10/26/2012,5,,0,0,2,1,3,1,1
2563,406187,149.257283,1,42,42017,017_508,4201754192,42017105202,15402,4,12,12,0,1.17,14.04,14.04,0,3,2,3,3,10,2,1,2,1,5,12/7/2012,5,,0,0,2,1,3,1,1
2564,406289,334.8052631,1,34,34005,005_702,3400522110,34005704013,20217,4,13,13,0,1.12,14.56,14.56,0,4,2,2,2,30,1,1,2,1,7,10/18/2012,4,,0,1,2,1,2,1,1
2565,406307,371.2432694,1,42,42091,091_401,4209144976,42091205400,10013,4,0,0,0,1.17,0,0,0,1,0,1,1,9000,1,1,2,4,2,12/26/2012,3,Kwanzaa (until Jan 1),2,0,2,2,2,1,1
2566,406347,92.98155407,1,42,42101,101_103,4210160000,42101000803,48,1,9,1,8,1.15,10.35,1.15,9.2,2,1,0,0,,2,2,2,3,8,1/22/2013,2,,0,1,2,2,2,1,1
2567,406373,310.0702899,1,42,42017,017_507,4201779296,42017101506,15227,4,0,0,0,1.17,0,0,0,1,0,0,0,,0,2,2,3,1,12/7/2012,5,,0,0,2,1,3,1,1
2568,406384,170.5684917,1,42,42101,101_115,4210160000,42101027100,2627,3,5,5,0,1.17,5.85,5.85,0,1,0,2,1,999,1,2,2,2,4,11/20/2012,2,,0,0,2,1,3,1,1
2569,406413,175.3040382,1,42,42029,029_307,4202920864,42029304300,7203,5,9,9,0,1.12,10.08,10.08,0,3,2,2,2,100,0,2,2,2,6,10/26/2012,5,,0,0,2,1,2,1,1
2570,406554,96.13900166,1,42,42029,029_312,4202968288,42029300501,8214,5,2,2,0,1.13,2.26,2.26,0,2,1,2,2,10,2,1,2,1,99,2/8/2013,5,,0,0,2,1,3,1,1
2571,406594,208.3726723,1,42,42091,091_409,4209141432,42091200902,11618,3,7,7,0,1.17,8.19,8.19,0,1,1,1,1,9000,0,2,2,2,5,2/6/2013,3,,0,1,2,2,3,1,1
